#current, input, next, accept
ReadHeader,       LexicalElement.CHUNK_BLOB,                      ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_POS,                        ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_LOOKAT,                     ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_HEAD,                       ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_PICH,                       ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_ORTHO,                      ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_ZOOM2,                      ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_AMB,                        ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_SHADER,                     ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_VCOL,                       ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_DBLS,                       ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_COL,                        ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_DIF,                        ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_EMI,                        ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_SPC,                        ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_POWER,                      ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_REFLECT,                    ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_REFRECT,                    ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_TEX,                        ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_APLANE,                     ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_BUMP,                       ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_PROJ_TYPE,                  ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_PROJ_POS,                   ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_PROJ_SCALE,                 ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_PROJ_ANGLE,                 ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_UID,                        ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_WEIT,                       ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_COLOR,                      ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_VECTOR,                     ReadHeader,      false,
ReadHeader,       LexicalElement.ATTR_DEPTH,                      ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_FOLDING,                    ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_SCALE,                      ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_ROTATION,                   ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_TRANSLATION,                ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_PATCH,                      ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_PATCHTRI,                   ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_SEGMENT,                    ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_VISIBLE,                    ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_LOCKING,                    ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_SHADING,                    ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_FACET,                      ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_COLOR_TYPE,                 ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_MIRROR,                     ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_MIRROR_AXIS,                ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_MIRROR_DIS,                 ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_LATHE,                      ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_LATHE_AXIS,                 ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_LATHE_SEG,                  ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_V,                          ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_M,                          ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_UV,                         ReadHeader,               false,
ReadHeader,       LexicalElement.ATTR_CRS,                        Idle,               false,
ReadHeader,       LexicalElement.PAREN_CHUNK_BEGIN,               ReadHeader,      false,
ReadHeader,       LexicalElement.PAREN_CHUNK_END,                 ReadHeader,      false,
ReadHeader,       LexicalElement.PAREN_BEGIN,                     ReadHeader,      false,
ReadHeader,       LexicalElement.PAREN_END,                       ReadHeader,      false,
ReadHeader,       LexicalElement.STRING,                          ReadHeader,      false,
ReadHeader,       LexicalElement.INT,                             ReadHeader,      false,
ReadHeader,       LexicalElement.FLOAT,                           ReadHeader,      false,
ReadHeader,       LexicalElement.BYTE_ARRAY,                      ReadHeader,      false,
ReadHeader,       LexicalElement.ENTER_CODE,                      ReadHeader,      false,

ReadHeaderFormat,       LexicalElement.NOP,                             ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.HEADER_METASEQUOIA,              ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.HEADER_KEYWORD_DOCUMENT,         ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.HEADER_FORMAT,                   ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.HEADER_KEYWORD_VER,              ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.CHUNK_TRIAL_NOISE,               ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.CHUNK_INCLUDE_XML,               ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.CHUNK_SCENE,                     ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.CHUNK_BACKIMAGE,                 ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.CHUNK_MATERIAL,                  ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.CHUNK_OBJECT,                    ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.CHUNK_VERTEX,                    ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.CHUNK_VERTEX_ATTR,               ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.CHUNK_BVERTEX,                   ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.CHUNK_FACE,                      ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.CHUNK_BLOB,                      ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_POS,                        ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_LOOKAT,                     ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_HEAD,                       ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_PICH,                       ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_ORTHO,                      ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_ZOOM2,                      ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_AMB,                        ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_SHADER,                     ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_VCOL,                       ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_DBLS,                       ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_COL,                        ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_DIF,                        ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_EMI,                        ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_SPC,                        ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_POWER,                      ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_REFLECT,                    ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_REFRECT,                    ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_TEX,                        ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_APLANE,                     ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_BUMP,                       ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_PROJ_TYPE,                  ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_PROJ_POS,                   ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_PROJ_SCALE,                 ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_PROJ_ANGLE,                 ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_UID,                        ReadHeaderFormat,     false,
